90,27.9,-165,0.20,0.028226
91,28.1,-166,0.22,0.028226
91,28.1,-168,0.23,0.028226
92,28.6,-168,0.19,0.028226
92,28.6,-169,0.24,0.028226
93,29.0,-157,0.40,0.028226
93,29.0,-159,0.27,0.028226
93,29.1,-159,0.25,0.028226
96,29.1,-163,0.20,0.028226
96,29.2,-168,0.23,0.028226
98,29.2,-169,0.16,0.028226
99,29.3,-169,0.16,0.028226
99,29.3,-172,0.16,0.028226
99,29.7,-171,0.13,0.028226
98,29.7,-169,0.14,0.028226
97,30.3,-172,0.15,0.028226
96,30.3,-170,0.09,0.028226
95,31.0,169,0.10,0.028226
93,31.0,172,0.08,0.028226
92,28.2,172,0.01,0.028226
89,28.2,170,0.02,0.028226
88,26.0,170,0.02,0.028226
88,26.0,169,0.01,0.028226
89,24.0,169,0.01,0.028226
91,24.0,169,0.01,0.028226
93,22.2,170,0.02,0.028226
96,22.2,170,0.01,0.028226
94,20.9,172,0.05,0.028226
90,20.9,-170,0.11,0.028226
88,20.0,-169,0.12,0.028226
88,20.0,-170,0.13,0.028226
89,19.5,-171,0.09,0.028226
90,19.5,-170,0.03,0.028226
89,19.4,-172,0.02,0.028226
90,19.4,-171,0.02,0.028226
89,19.5,-171,0.02,0.028226
88,19.5,-171,0.02,0.028226
86,20.0,-172,0.01,0.028226
85,20.0,-170,0.02,0.028226
87,20.4,-170,0.01,0.028226
87,20.4,-172,0.02,0.028226
87,20.4,-172,0.01,0.028226
86,20.4,-172,0.01,0.028226
86,20.5,-170,0.01,0.028226
87,20.5,-172,0.01,0.028226
87,20.8,-172,0.01,0.028226
87,20.8,-172,0.01,0.028226
85,21.1,-172,0.01,0.028226
81,21.1,-170,0.01,0.028226
80,21.4,-170,0.01,0.028226
79,21.4,-170,0.01,0.028226
80,21.4,-170,0.02,0.028226
84,21.4,-169,0.08,0.028226
89,21.3,-170,0.15,0.028226
93,21.3,-169,0.11,0.028226
97,21.6,-170,0.12,0.028226
99,21.6,-170,0.09,0.028226
95,21.8,169,0.11,0.028226
91,21.8,169,0.13,0.028226
88,21.8,169,0.12,0.028226
86,21.8,169,0.13,0.028226
85,22.0,-171,0.13,0.028226
86,22.0,-168,0.16,0.028226
87,22.5,-169,0.12,0.028226
88,22.5,-166,0.10,0.028226
89,22.9,168,0.09,0.028226
89,22.9,-167,0.12,0.028226
90,23.3,-170,0.19,0.028226
92,23.3,-172,0.12,0.028226
93,24.0,-170,0.15,0.028226
93,24.0,-172,0.14,0.028226
95,24.9,-170,0.12,0.028226
98,24.9,-170,0.13,0.028226
98,25.7,-172,0.10,0.028226
97,25.7,-170,0.11,0.028226
95,26.1,173,0.12,0.028226
95,26.1,-170,0.11,0.028226
94,26.8,-172,0.13,0.028226
94,26.8,-170,0.03,0.028226
94,27.4,-170,0.01,0.028226
93,27.4,170,0.01,0.028226
91,27.7,170,0.01,0.028226
89,27.7,170,0.01,0.028226
88,27.9,170,0.01,0.028226
88,27.9,170,0.01,0.028226
88,27.8,170,0.01,0.028226
89,27.8,170,0.01,0.028226
87,27.7,170,0.01,0.028226
87,27.7,169,0.04,0.028226
90,27.4,172,0.09,0.028226
93,27.4,173,0.02,0.0282275580683715
94,26.7,173,0.02,0.0282337840680663
93,26.7,173,0.01,0.028247769065924
90,26.2,173,0.01,0.0282725728860374
87,26.2,173,0.01,0.0283112117889201
85,25.7,173,0.01,0.0283666463260909
85,25.7,172,0.02,0.0284417694189769
88,24.6,-172,0.01,0.0285393947101403
92,24.6,-172,0.01,0.0286622452337329
89,23.9,-172,0.01,0.0288129424507987
85,23.9,-172,0.01,0.0289939956935753
82,23.7,-172,0.01,0.0292077920612987
79,23.7,-172,0.01,0.0294565868081973
77,23.4,-172,0.01,0.029742494262379
76,23.4,-172,0.01,0.0300674793121781
75,23.5,-172,0.01,0.0304333494942437
74,23.5,-172,0.01,0.0308417477152272
75,23.5,-172,0.01,0.0312941456363774
74,23.5,-172,0.01,0.03179183774768
75,23.6,-172,0.02,0.0323359361554033
75,23.6,-172,0.01,0.0329273661040384
74,23.6,-172,0.01,0.0335668622506669
73,23.6,-172,0.01,0.0342549657067557
73,23.6,-172,0.01,0.0349920218592918
75,23.6,-172,0.01,0.0357781789800316
78,24.0,-172,0.01,0.0366133876284622
80,24.0,-172,0.01,0.0374974008508811
82,24.3,-172,0.01,0.0384297751747917
80,24.3,-172,0.01,0.0394098723946103
77,24.5,-172,0.01,0.0404368621414952
75,24.5,-172,0.01,0.0415097252269482
75,24.8,-172,0.01,0.0426272577467278
76,24.8,-172,0.01,0.043788075928546
76,25.0,-172,0.01,0.0449906217040312
76,25.0,-172,0.02,0.0462331689825198
78,24.9,-172,0.09,0.0475138306014136
79,24.9,-169,0.10,0.0488305659251179
82,24.8,-171,0.14,0.0501811890619609
86,24.8,-170,0.16,0.0515633776660076
87,25.0,-170,0.14,0.0529746822883275
89,25.0,-170,0.11,0.0544125362400607
90,25.5,-168,0.11,0.0558742659275682
92,25.5,-170,0.10,0.05735710161805
92,26.0,-168,0.10,0.0588581885922813
92,26.0,-170,0.11,0.0603745986395591
92,26.1,-168,0.11,0.0619033418485736
92,26.1,-169,0.08,0.0634413786467256
94,26.4,169,0.05,0.0649856320394127
96,26.4,170,0.02,0.066533
98,26.8,170,0.02,0.0680803679605873
100,26.8,170,0.02,0.0696246213532744
100,27.1,170,0.02,0.0711626581514264
97,27.1,172,0.03,0.0726914013604409
95,27.4,172,0.03,0.0742078114077187
95,27.4,170,0.03,0.07570889838195
96,28.0,170,0.02,0.0771917340724318
96,28.0,172,0.05,0.0786534637599393
92,28.2,172,0.03,0.0800905796557383
89,28.2,173,0.02,0.0814989350262123
84,28.3,172,0.05,0.0828744989462293
84,28.3,172,0.11,0.0842133725302549
85,28.5,172,0.12,0.0855118046317881
85,28.5,172,0.08,0.0867662069479043
86,28.6,-170,0.13,0.0879731684680847
88,28.6,172,0.12,0.0891294692091519
90,28.8,-170,0.10,0.0902320931810056
87,28.8,-172,0.13,0.09127824053095
84,28.9,-173,0.16,0.0922653388177129
81,28.9,-172,0.09,0.0931910533697584
80,29.0,170,0.05,0.0940532966861855
80,29.0,170,0.01,0.094850236842357
83,28.8,170,0.02,0.0955803048664138
82,28.8,170,0.01,0.0962422010569709
81,28.3,170,0.01,0.0968349002165556
81,28.3,170,0.01,0.0973576557797167
82,27.9,170,0.01,0.0978100028191792
82,27.9,170,0.01,0.0981917599179433
81,27.5,170,0.01,0.0985030298997856
82,27.5,172,0.01,0.0987441994152249
82,26.9,172,0.01,0.0989159373846165
81,26.9,172,0.01,0.0990191923046463
79,26.3,170,0.01,0.0990551884290692
77,26.3,170,0.01,0.0990254208390717
75,25.8,170,0.01,0.098931649423107
76,25.8,170,0.01,0.098775891790446
78,25.3,172,0.08,0.0985604151469766
82,25.3,173,0.05,0.0982877271659655
87,24.6,174,0.02,0.0979605658905436
90,24.6,174,0.01,0.0975818887085721
88,23.6,173,0.02,0.097154860444286
85,23.6,173,0.01,0.0966828406146632
81,23.1,173,0.01,0.096169369901836
80,23.1,173,0.01,0.0956181558960134
81,22.9,173,0.01,0.0950330581663241
83,22.9,172,0.02,0.0944180727196937
83,22.7,172,0.01,0.0937773159103352
83,22.7,172,0.01,0.0931150078646436
82,22.5,172,0.01,0.0924354554882361
84,22.5,172,0.02,0.0917430351235635
86,22.4,172,0.01,0.0910406168595522
81,22.4,172,0.01,0.0903295529747687
76,22.2,173,0.01,0.0896112305606433
74,22.2,173,0.01,0.0888870659361418
72,22.1,173,0.01,0.0881584989447494
76,22.1,173,0.01,0.087426987156729
80,21.7,173,0.01,0.086694
84,21.7,173,0.01,0.0859617508992052
86,21.6,173,0.06,0.0852331883630307
87,21.6,170,0.07,0.084511246055668
88,21.9,172,0.02,0.083798830983984
88,21.9,172,0.01,0.0830988117920297
89,21.8,172,0.01,0.0824140072100238
89,21.8,172,0.02,0.0817471747043206
90,21.7,170,0.07,0.081100999374066
93,21.7,172,0.12,0.0804780831392515
93,21.7,169,0.11,0.0798809342637003
91,21.7,-170,0.08,0.0793119572551743
89,21.9,-169,0.08,0.0787734431832698
85,21.9,-169,0.02,0.0782675604540893
84,21.8,-169,0.02,0.077796346078835
84,21.8,168,0.03,0.077361697471484
86,21.7,-168,0.02,0.0769653648085713
87,21.7,-170,0.04,0.0766089439818476
89,21.7,170,0.06,0.0762938701721854
89,21.7,-168,0.10,0.076021412070613
86,21.6,168,0.10,0.075792666769743
87,21.6,167,0.05,0.0756078993077467
91,21.5,168,0.03,0.0754665416011386
90,21.5,168,0.01,0.0753678507706696
85,21.5,168,0.01,0.0753109121326396
82,21.5,168,0.01,0.0752946428820053
80,21.5,168,0.01,0.0753177964524547
77,21.5,169,0.02,0.0753789675358891
69,21.1,-170,0.04,0.0754765977411033
67,21.1,-168,0.08,0.0756089818688765
70,20.8,-169,0.07,0.0757742747782081
73,20.8,-168,0.05,0.0759704988160489
76,20.5,-167,0.02,0.0761955517806124
80,20.5,-167,0.02,0.0764472153861989
83,20.3,168,0.01,0.0767231641954497
85,20.3,168,0.02,0.077020974983062
85,20.1,170,0.03,0.0773381364932622
79,20.1,170,0.02,0.0776720595517467
76,19.6,-170,0.02,0.0780200874913726
74,19.6,-172,0.01,0.0783795068496192
72,19.4,172,0.01,0.0787475582947433
72,19.4,-172,0.01,0.0791214477366345
73,19.0,-172,0.01,0.07949835757763
74,19.0,-172,0.01,0.0798754580579859
74,18.6,-172,0.02,0.0802499186503207
74,18.6,-169,0.05,0.0806189194571502
74,18.5,-171,0.10,0.0809796625656197
73,18.5,-170,0.16,0.081329383313711
76,18.8,-170,0.16,0.0816653614225612
77,18.8,-172,0.17,0.0819849319500648
76,19.3,-170,0.15,0.0822854960216559
76,19.3,-168,0.14,0.0825652693509921
77,19.8,-168,0.04,0.0828232894246466
80,19.8,-169,0.03,0.0830586813218753
84,20.2,-170,0.01,0.0832720552912964
84,20.2,-170,0.01,0.0834655042936343
82,20.6,-168,0.07,0.0836412015204234
83,20.6,-171,0.12,0.083801391643333
85,21.5,-170,0.13,0.0839483817756664
88,21.5,-170,0.15,0.0840845321824303
90,22.3,-170,0.17,0.0842122467763803
90,22.3,-170,0.14,0.0843339634383129
90,23.7,-169,0.14,0.08445214420058
89,23.7,-170,0.10,0.0845692653333531
90,24.9,-169,0.04,0.0846878073735582
89,24.9,-169,0.01,0.0848102451366283
88,25.7,-169,0.01,0.0849390377512953
85,25.7,170,0.02,0.0850766187575468
80,26.2,170,0.01,0.0852253863076193
81,26.2,170,0.01,0.0853876935094854
81,26.2,170,0.01,0.0855658389517188
82,26.2,-170,0.01,0.0857620574478892
82,26.0,-170,0.01,0.0859785110377569
80,26.0,-170,0.01,0.0862172802815016
80,26.4,-170,0.01,0.0864803558820413
78,26.4,-170,0.01,0.0867696306691736
76,26.5,-170,0.01,0.0870868919778189
76,26.5,-170,0.01,0.0874338144510527
75,26.2,-170,0.01,0.0878119532969099
76,26.2,-170,0.01,0.0882262641894084
76,25.7,-170,0.01,0.0886850833137998
75,25.7,-170,0.01,0.0891965676363944
75,24.9,-170,0.01,0.0897686620593374
75,24.9,-170,0.01,0.0904090674292917
75,24.2,-170,0.01,0.0911252095288468
75,24.2,-170,0.01,0.0919242091755125
75,23.9,-170,0.01,0.0928128535487008
76,23.9,-170,0.01,0.0937975688601493
77,23.9,-170,0.01,0.094884394477835
77,23.9,-170,0.01,0.0960789586075707
78,23.6,-170,0.01,0.0973864556302072
78,23.6,-170,0.01,0.098811625185694
79,24.0,-170,0.01,0.100358733088223
80,24.0,-170,0.01,0.1020315541493
79,24.0,-170,0.01,0.103833356977911
77,24.0,-170,0.01,0.105766890818986
77,24.0,-170,0.01,0.107834374483165
76,24.0,-170,0.01,0.110037487412423
76,24.0,-170,0.01,0.112377362917556
76,24.0,-170,0.01,0.114854583614738
76,24.3,-170,0.01,0.117468441023592
76,24.3,-170,0.01,0.120216938419996
77,24.2,-170,0.01,0.12309753693212
77,24.2,-170,0.01,0.126107165763562
76,24.2,-170,0.01,0.129242234558367
75,24.2,-170,0.01,0.13249864785812
74,24.2,-170,0.01,0.135871821592913
75,24.2,-170,0.01,0.139356701539774
77,24.2,-170,0.01,0.142947783674243
77,24.2,-170,0.01,0.146639136333133
78,24.2,-170,0.01,0.150424424099246
77,24.2,-170,0.01,0.154296933311859
76,23.9,-170,0.01,0.158249599100271
77,23.9,-170,0.01,0.162275033831539
77,23.6,-170,0.01,0.16636555685787
79,23.6,-170,0.01,0.170513225443882
80,23.3,-170,0.01,0.17470986674919
80,23.3,-170,0.01,0.178947110737555
81,23.1,-170,0.01,0.183216423880064
81,23.1,-170,0.02,0.187509143516638
81,22.9,-170,0.10,0.191817168775928
82,22.9,-169,0.10,0.196132993194669
85,23.0,-169,0.04,0.200449078905128
88,23.0,-170,0.04,0.204757886987448
91,23.1,-173,0.15,0.209051907826208
91,23.1,-172,0.15,0.213323691349
90,23.2,-173,0.17,0.217565877025238
89,23.2,-171,0.15,0.221771223504417
89,23.6,-170,0.14,0.225932637774478
88,23.6,-169,0.15,0.230043203722861
89,24.2,-168,0.17,0.234096209985252
89,24.2,-168,0.20,0.238085176969876
90,24.8,-170,0.16,0.242003882948529
91,24.8,-169,0.17,0.245846389109279
91,25.6,-167,0.19,0.249607063469964
92,25.6,-160,0.18,0.253280603556204
92,26.3,-159,0.07,0.256862057752583
93,26.3,-160,0.21,0.260346845241067
94,27.0,-162,0.25,0.263730774446335
94,27.0,-166,0.27,0.267010059913773
93,27.6,-166,0.25,0.270181337552171
92,27.6,-168,0.25,0.27324167817972
92,28.4,-169,0.23,0.276188599318804
92,28.4,-170,0.27,0.279020075192054
91,29.5,-171,0.24,0.28173454487944
91,29.5,-171,0.26,0.284330918603548
91,30.7,-170,0.27,0.286808582117726
91,30.7,-170,0.26,0.289167399179439
91,31.6,-170,0.27,0.29140771209887
91,31.6,-170,0.26,0.293530340360559
91,32.3,-170,0.23,0.295536577323624
91,32.3,-171,0.24,0.297428185013866
91,33.3,-172,0.23,0.299207387028707
91,33.3,-172,0.24,0.300875465529872
91,34.1,-172,0.20,0.302432756080571
91,34.1,-169,0.20,0.303880040347988
92,35.2,-171,0.17,0.305218542955787
95,35.2,-172,0.26,0.306449926552977
98,36.2,-172,0.25,0.307576285119019
100,36.2,-172,0.26,0.308600135532106
100,37.1,-172,0.18,0.309524407434582
101,37.1,-173,0.22,0.31035243143631
101,37.6,-172,0.18,0.311087925703476
101,37.6,-170,0.23,0.311734980986852
102,37.7,-169,0.27,0.312298044149782
102,37.7,-168,0.28,0.312781900262236
102,37.8,-168,0.27,0.31319165333302
102,37.8,-168,0.33,0.313532705757734
102,38.2,-168,0.32,0.313810736565233
102,38.2,-168,0.31,0.31403438453835
103,38.6,167,0.32,0.314215213428564
105,38.6,166,0.34,0.314364959404691
107,38.9,-166,0.27,0.31449548379547
108,38.9,-165,0.19,0.314618725328179
108,39.3,-166,0.31,0.314746652055599
108,39.3,168,0.30,0.31489121316488
108,39.6,168,0.28,0.315064290862391
107,39.6,168,0.29,0.315277652528265
107,39.9,-168,0.28,0.315539377170012
107,39.9,168,0.25,0.31585382289121
106,40.1,-169,0.28,0.316225135506257
105,40.1,-168,0.23,0.316657231846643
105,40.3,-170,0.24,0.317153783989247
105,40.3,-172,0.24,0.317718204470181
106,40.5,-172,0.21,0.318353632543713
107,40.5,-172,0.25,0.3190629215416
108,40.7,-170,0.24,0.319848627383721
107,40.7,-170,0.25,0.320712998286296
107,41.0,-170,0.24,0.321657965709113
107,41.0,-171,0.25,0.322685136578215
103,41.3,-170,0.26,0.323795786815383
100,41.3,-170,0.24,0.324990856200445
98,41.6,-170,0.25,0.326270944587117
97,41.6,172,0.26,0.3276363094876
96,41.8,-171,0.22,0.329086865035675
95,41.8,-170,0.24,0.330622182332449
95,42.0,-170,0.23,0.332241491173386
96,42.0,-170,0.25,0.333943683149644
96,42.2,-170,0.24,0.33572731611125
98,42.2,-170,0.25,0.337590619974126
98,42.2,-170,0.22,0.339531503847594
98,42.2,172,0.24,0.341547564453655
99,42.3,172,0.18,0.34363609580414
98,42.3,-167,0.15,0.345794100096772
96,42.3,-165,0.07,0.348018299786254
95,42.3,-168,0.18,0.350305150781792
94,42.4,165,0.12,0.352650856717891
95,42.4,166,0.21,0.355051384240987
97,42.4,-168,0.18,0.357502479250331
97,42.4,-162,0.24,0.359999684027756
99,42.4,-162,0.06,0.362538355187332
99,42.4,-168,0.27,0.365113682372644
100,42.4,-169,0.28,0.367720707626399
99,42.4,-168,0.27,0.37035434535437
99,38.7,-168,0.26,0.373009402803289
100,38.7,-169,0.29,0.375680600970231
100,36.1,-170,0.30,0.378362595859298
100,36.1,-170,0.30,0.38105
100,34.1,-170,0.31,0.383737404140702
102,34.1,-170,0.32,0.386419399029768
103,32.3,-172,0.41,0.389090597196711
103,32.3,-173,0.45,0.39174565464563
104,31.0,-173,0.34,0.394379292373601
105,31.0,-172,0.30,0.396986317627356
105,29.9,-172,0.29,0.399561644812668
104,29.9,-172,0.29,0.402100315972244
104,29.0,-172,0.29,0.404597520749669
103,29.0,-172,0.31,0.407048615759013
101,28.2,-172,0.29,0.409449143282109
101,28.2,-172,0.34,0.411794849218208
100,27.6,-172,0.33,0.414081700213746
100,27.6,-171,0.34,0.416305899903228
100,27.0,-170,0.28,0.41846390419586
102,27.0,-170,0.35,0.420552435546345
102,26.6,-169,0.30,0.422568496152405
102,26.6,-169,0.28,0.424509380025873
103,26.2,-169,0.28,0.426372683888749
103,26.2,-170,0.29,0.428156316850356
103,25.9,-169,0.28,0.429858508826614
102,25.9,-170,0.28,0.431477817667551
101,25.7,-170,0.27,0.433013134964325
101,25.7,-170,0.26,0.4344636905124
102,25.5,-170,0.27,0.435829055412883
104,25.5,-170,0.26,0.437109143799555
105,25.4,-169,0.24,0.438304213184617
106,25.4,-165,0.25,0.439414863421785
103,25.4,-166,0.16,0.440442034290887
101,25.4,-167,0.07,0.441387001713704
100,25.4,-168,0.05,0.442251372616279
100,25.4,-168,0.03,0.4430370784584
101,25.4,-168,0.17,0.443746367456286
102,25.4,-163,0.18,0.444381795529819
105,25.6,-168,0.39,0.444946216010753
107,25.6,173,0.27,0.445442768153356
107,25.9,171,0.14,0.445874864493742
105,25.9,168,0.09,0.44624617710879
100,26.2,167,0.06,0.446560622829988
95,26.2,166,0.03,0.446822347471735
93,26.4,166,0.03,0.447035709137608
93,26.4,166,0.01,0.447205260671822
94,26.6,166,0.02,0.447335731326524
97,26.6,166,0.01,0.447432007718776
97,24.3,166,0.01,0.447499114153861
96,24.3,166,0.02,0.447542192394186
95,22.1,166,0.02,0.447566480955218
92,22.1,166,0.03,0.447577294011832
89,20.2,166,0.02,0.44758
84,20.2,166,0.03,0.44758
85,18.5,168,0.10,0.44758
85,18.5,165,0.16,0.44758
85,17.6,165,0.11,0.44758
86,17.6,167,0.09,0.44758
87,17.0,166,0.10,0.44758
88,17.0,166,0.04,0.44758
88,16.5,166,0.02,0.44758
89,16.5,165,0.04,0.44758
89,16.1,165,0.04,0.44758
90,16.1,165,0.02,0.44758
89,16.0,165,0.03,0.44758
86,16.0,166,0.06,0.44758
87,16.2,166,0.02,0.44758
88,16.2,166,0.01,0.44758
88,16.3,166,0.01,0.44758
85,16.3,166,0.01,0.44758
83,16.5,166,0.01,0.44758
82,16.5,166,0.01,0.44758
84,16.7,166,0.01,0.447584838077448
87,16.7,165,0.02,0.447604170906009
85,17.1,165,0.01,0.447647596794102
87,17.1,166,0.01,0.447724617035898
89,17.2,166,0.02,0.447844597652963
88,17.2,165,0.05,0.448016731680594
84,17.3,165,0.06,0.448250002150711
81,17.3,167,0.08,0.448553145920359
82,18.2,167,0.11,0.448934618491464
84,18.2,166,0.10,0.449402559963519
85,19.4,163,0.09,0.449964762256266
84,19.4,163,0.03,0.450628637734395
84,20.2,163,0.02,0.451401189360563
83,20.2,163,0.03,0.452288982496932
81,20.8,164,0.04,0.453298118468781
79,20.8,164,0.04,0.454434209996614
75,21.1,164,0.02,0.455702358595721
72,21.1,164,0.02,0.457107134034174
72,21.4,165,0.02,0.458652555931985
73,21.4,164,0.02,0.460342077575514
75,22.0,165,0.02,0.462178572012305
75,22.0,164,0.02,0.464164320482336
73,22.2,165,0.02,0.466301003232271
70,22.2,166,0.01,0.4685896927497
68,22.1,166,0.01,0.471030849444612
67,22.1,166,0.01,0.473624319795483
66,22.0,166,0.01,0.476369336967455
67,22.0,166,0.01,0.479263211985959
68,21.0,166,0.01,0.482301344564268
70,21.0,166,0.01,0.485478553541376
71,20.1,166,0.02,0.488789097744704
72,20.1,165,0.02,0.492226699107778
